date,coin_id,EX_RETURN,SIZE_SCORE,AMIHUD_SCORE,MOMENTUM_SCORE,Y_TARGET_RETURN,Beta_R_MKT,Beta_CSMB,Beta_CMH,Beta_CIHML
2025-02-02,11419,-0.0450740860093751,12013906213.705729,1.0892584039159212e-10,-0.006518429997904,-0.1310667695411678,0.9570408856463508,0.5160188412301463,-0.2752112762855787,0.2933892558250963
2025-02-02,20947,-0.0875128863926898,12288431341.021646,4.1822713678733416e-11,-0.0069443586115521,-0.1242366190837489,1.69244017435213,0.7078066853226112,-0.2037566555265946,0.0749177429194652
2025-02-02,32196,-0.1517300767569441,8984453764.518417,2.5262893397882785e-10,0.0034516578838043,-0.0325981433579458,1.258851699963339,-0.4240765198902645,-0.0971441438011947,1.049430393223641
2025-02-03,1,-0.0303312508940165,1994217234838.438,4.27570584721907e-13,0.0008670989581636,0.0386906494495324,0.8459287170453806,0.0042689201362662,0.0124037188730065,-0.0109275529746976
2025-02-03,2,-0.0834194392470741,8975590908.466429,5.7112262227402346e-11,0.0024011655871761,-0.0224516767399509,1.1174696849739485,0.9642592963389814,-0.0504674241153522,-0.1478042839963369
2025-02-03,52,-0.1116284330265277,166393747191.34192,4.364126099140778e-12,0.0062596411342602,0.0463209490645968,1.4524194381565123,-0.0652641641291348,-0.0689461746121923,0.0115079414563067
2025-02-03,74,-0.1416120064457975,45584214998.16442,1.9192516102211324e-11,-0.0088267905794999,0.0633595180013918,1.6833962993253644,0.33229829698358,-0.0533222162633622,0.0362095572457741
2025-02-03,512,-0.1052002758484852,12019650099.195208,9.291612438624139e-11,-0.0048796921446358,0.0458482255824524,1.2767724569361805,0.1606778205421908,-0.0233543806138019,0.4290531860725812
2025-02-03,1027,-0.0827728002645398,375650721494.97217,1.4043788695727657e-12,-0.0057017438646236,0.0048402923203956,1.4427210442565406,-0.0600697700171421,0.0219839771544432,-0.0658778406910368
2025-02-03,1437,-0.1700155297642119,641465071.2642757,4.0864731844396184e-10,-0.014637528624773,0.0685334871669614,1.0197212355547516,1.391182821919013,0.6750881013243278,0.5179577041423187
2025-02-03,1831,-0.1168702361598651,8016091482.615906,1.2086636942566128e-10,-0.0060490225867668,-0.0183755229012989,1.0220071281398762,0.7021177764074042,0.0071314302409136,-0.105651550190789
2025-02-03,1839,-0.0564184326354728,93091933701.49382,1.1772746682697576e-11,-0.0031590717651818,-0.000384895934004,0.7829522266069919,0.0513826715385197,-0.0564409838509756,-0.0058664485936466
2025-02-03,1958,-0.0820875888441214,21046962273.395557,3.9140958250888776e-11,-0.0035510038700432,0.016855621393707,0.3956394088844037,-0.149279668810133,0.0084512328905892,0.021873415026498
2025-02-03,1975,-0.1199625205776872,14694460019.912626,6.0901723984103e-11,-0.0008947559977819,0.05820682387548,1.630563961506197,0.3119057620399563,-0.0811541722448731,0.1044947772057888
2025-02-03,2010,-0.1119599426956424,31583945478.421505,3.716396945912847e-11,-0.0063166692861584,0.0116403554560551,1.7636999229952297,-0.442834605088868,-0.2161781794390002,0.222371050533766
2025-02-03,3635,-0.1360215607106797,3295189579.6155815,1.120661998998547e-09,-0.0094962604790728,0.0491507005443683,1.3725433608628854,1.011049540622058,0.3388210605795037,0.1805668559962945
2025-02-03,4642,-0.1198733572482452,10921078595.337091,9.750440150040644e-11,-0.0024657485967297,0.0833535387739113,1.3975611767104308,0.5464189032076617,-0.1083817520059138,0.4562149880279509
2025-02-03,5426,-0.0498391795107517,104006613994.1125,9.264428544883256e-12,-0.0005018427798407,0.0620989562639124,1.5723791493773929,-0.056173354470651,-0.0322875959318089,-0.0365404291689982
2025-02-03,5805,-0.1538247049772926,13246935479.505207,1.049541661464438e-10,-0.0100866922567104,0.0295701067253013,1.5197152574040251,0.7433793831696562,-0.1628823910799852,0.2556741754420253
2025-02-03,5994,-0.1301497666028397,10400130030.881804,1.1092640308825355e-10,-0.0114401894399456,0.082302799584659,1.2590400522212295,0.5300189513675043,-0.0952139090762774,0.1008916648106548
2025-02-03,11419,-0.1310667695411678,11484797191.10432,1.47134949483342e-10,-0.0077230608177129,0.0086311825619373,0.9570408856463508,0.5160188412301463,-0.2752112762855787,0.2933892558250963
2025-02-03,20947,-0.1242366190837489,11558541954.167025,5.5565694160059834e-11,-0.0124152584067661,0.0999970606975284,1.69244017435213,0.7078066853226112,-0.2037566555265946,0.0749177429194652
2025-02-03,32196,-0.0325981433579458,7719623917.306272,3.3047906174493397e-10,-0.0027102788946068,0.1181456581487915,1.258851699963339,-0.4240765198902645,-0.0971441438011947,1.049430393223641
2025-02-04,1,0.0386906494495324,1934691941923.759,3.675221715242712e-13,-0.0002615033784023,-0.0367543259312374,0.8459287170453806,0.0042689201362662,0.0124037188730065,-0.0109275529746976
2025-02-04,2,-0.0224516767399509,8257633255.989534,5.3587173788335444e-11,-0.00193901749443,-0.0532163533589474,1.1174696849739485,0.9642592963389814,-0.0504674241153522,-0.1478042839963369
2025-02-04,52,0.0463209490645968,148818659986.47556,4.2547787174201214e-12,0.0025728701488902,-0.0639538158598519,1.4524194381565123,-0.0652641641291348,-0.0689461746121923,0.0115079414563067
2025-02-04,74,0.0633595180013918,39568791411.8445,1.7061680585569978e-11,-0.0127655663355299,-0.0766149234432491,1.6833962993253644,0.33229829698358,-0.0533222162633622,0.0362095572457741
2025-02-04,512,0.0458482255824524,10819417251.51601,1.0290008709084376e-10,-0.0078373805612722,-0.0814065309438654,1.2767724569361805,0.1606778205421908,-0.0233543806138019,0.4290531860725812
2025-02-04,1027,0.0048402923203956,345816076223.90283,1.4327299872678986e-12,-0.0084476130045986,-0.0538716653831384,1.4427210442565406,-0.0600697700171421,0.0219839771544432,-0.0658778406910368
2025-02-04,1437,0.0685334871669614,541173107.3458261,6.192397616028039e-10,-0.0203145581545425,-0.0976442146507437,1.0197212355547516,1.391182821919013,0.6750881013243278,0.5179577041423187
2025-02-04,1831,-0.0183755229012989,7132063353.685565,1.239872667497687e-10,-0.0096159114814285,-0.0662102270605733,1.0220071281398762,0.7021177764074042,0.0071314302409136,-0.105651550190789
2025-02-04,1839,-0.000384895934004,87985203273.89291,1.2626756843801926e-11,-0.0049480130566436,-0.0740018676807931,0.7829522266069919,0.0513826715385197,-0.0564409838509756,-0.0058664485936466
2025-02-04,1958,0.016855621393707,19388135577.837708,3.9578863346442146e-11,-0.0055072549159869,-0.0196025213636724,0.3956394088844037,-0.149279668810133,0.0084512328905892,0.021873415026498
2025-02-04,1975,0.05820682387548,13033305369.77688,7.437726057444328e-11,-0.0052066462315155,-0.0764756920339509,1.630563961506197,0.3119057620399563,-0.0811541722448731,0.1044947772057888
2025-02-04,2010,0.0116403554560551,28238576222.15823,4.143159633751917e-11,-0.0110467875883241,-0.0849350501262594,1.7636999229952297,-0.442834605088868,-0.2161781794390002,0.222371050533766
2025-02-04,3635,0.0491507005443683,2876119933.9464636,1.2756596782774151e-09,-0.0137518580949056,-0.0629057821759419,1.3725433608628854,1.011049540622058,0.3388210605795037,0.1805668559962945
2025-02-04,4642,0.0833535387739113,9687354552.872992,1.1555423220656692e-10,-0.0062197996130384,-0.0935984923831522,1.3975611767104308,0.5464189032076617,-0.1083817520059138,0.4562149880279509
2025-02-04,5426,0.0620989562639124,98973074227.8048,8.016670244158317e-12,-0.0017414050220997,-0.0435899747128922,1.5723791493773929,-0.056173354470651,-0.0322875959318089,-0.0365404291689982
2025-02-04,5805,0.0295701067253013,11358389883.224092,1.2285497897860775e-10,-0.0159183069292372,-0.0691418656118633,1.5197152574040251,0.7433793831696562,-0.1628823910799852,0.2556741754420253
2025-02-04,5994,0.082302799584659,9130962307.599234,1.0826087655056936e-10,-0.0155243172696549,-0.0646102419557975,1.2590400522212295,0.5300189513675043,-0.0952139090762774,0.1008916648106548
2025-02-04,11419,0.0086311825619373,10066896856.536377,1.602521158738388e-10,-0.0124033640872336,-0.0732622502505017,0.9570408856463508,0.5160188412301463,-0.2752112762855787,0.2933892558250963
2025-02-04,20947,0.0999970606975284,10208167219.456898,5.4121586661252965e-11,-0.0164703766415298,-0.0135115913554211,1.69244017435213,0.7078066853226112,-0.2037566555265946,0.0749177429194652
2025-02-04,32196,0.1181456581487915,7472035889.534377,2.9668421873049757e-10,-0.0030989299254042,-0.0024904558208584,1.258851699963339,-0.4240765198902645,-0.0971441438011947,1.049430393223641
2025-02-05,1,-0.0367543259312374,2011060555197.9944,4.073193247839393e-13,-0.0002856888235822,-0.0129715378019606,0.8459287170453806,0.0042689201362662,0.0124037188730065,-0.0109275529746976
2025-02-05,2,-0.0532163533589474,8074691700.197039,5.229963841238357e-11,-0.0022833581914088,0.0192147034152313,1.1174696849739485,0.9642592963389814,-0.0504674241153522,-0.1478042839963369
2025-02-05,52,-0.0639538158598519,155874230408.22818,4.352228161263592e-12,0.0039438885397655,-0.0618460405719281,1.4524194381565123,-0.0652641641291348,-0.0689461746121923,0.0115079414563067
2025-02-05,74,-0.0766149234432491,42160892281.8085,1.7650852453337623e-11,-0.0110076667794498,-0.0300124505214004,1.6833962993253644,0.33229829698358,-0.0533222162633622,0.0362095572457741
2025-02-05,512,-0.0814065309438654,11324149916.626163,1.06485043562617e-10,-0.0066272358535572,-0.0425251763350327,1.2767724569361805,0.1606778205421908,-0.0233543806138019,0.4290531860725812
2025-02-05,1027,-0.0538716653831384,347498979713.27856,1.3817823843818825e-12,-0.0088030778435923,0.020395600263553,1.4427210442565406,-0.0600697700171421,0.0219839771544432,-0.0658778406910368
2025-02-05,1437,-0.0976442146507437,579562026.4279667,6.652421024134122e-10,-0.0188677669155907,-0.0021479782714056,1.0197212355547516,1.391182821919013,0.6750881013243278,0.5179577041423187
2025-02-05,1831,-0.0662102270605733,7002330557.606753,1.2582541658043355e-10,-0.011155513000602,-0.0078028851327786,1.0220071281398762,0.7021177764074042,0.0071314302409136,-0.105651550190789
2025-02-05,1839,-0.0740018676807931,87951278809.72424,1.1446219616052458e-11,-0.005965964983175,-0.0061350444303084,0.7829522266069919,0.0513826715385197,-0.0564409838509756,-0.0058664485936466
2025-02-05,1958,-0.0196025213636724,19716667074.96645,4.0809198243960606e-11,-0.0056968237746067,-0.0086885457201668,0.3956394088844037,-0.149279668810133,0.0084512328905892,0.021873415026498
2025-02-05,1975,-0.0764756920339509,13814446005.84969,7.36773850650873e-11,-0.0034146155393132,-0.0433303211869939,1.630563961506197,0.3119057620399563,-0.0811541722448731,0.1044947772057888
2025-02-05,2010,-0.0849350501262594,28575420783.806717,3.9437406923723295e-11,-0.0106566811646988,-0.0173404148953587,1.7636999229952297,-0.442834605088868,-0.2161781794390002,0.222371050533766
2025-02-05,3635,-0.0629057821759419,3021014920.28502,1.3003280279611846e-09,-0.0126813243432381,-0.0476295787454959,1.3725433608628854,1.011049540622058,0.3388210605795037,0.1805668559962945
2025-02-05,4642,-0.0935984923831522,10529437642.179775,1.176695144496838e-10,-0.0040360456691904,-0.0490046145290909,1.3975611767104308,0.5464189032076617,-0.1083817520059138,0.4562149880279509
2025-02-05,5426,-0.0435899747128922,105310070138.08447,8.269445177940842e-12,-0.0003467291739822,-0.0548105678080773,1.5723791493773929,-0.056173354470651,-0.0322875959318089,-0.0365404291689982
2025-02-05,5805,-0.0691418656118633,11700747745.889875,1.1539006141660656e-10,-0.0156921688781567,-0.0247028619039849,1.5197152574040251,0.7433793831696562,-0.1628823910799852,0.2556741754420253
2025-02-05,5994,-0.0646102419557975,9914266766.16458,1.1395098904557275e-10,-0.01276890194167,0.0001711704576649,1.2590400522212295,0.5300189513675043,-0.0952139090762774,0.1008916648106548
2025-02-05,11419,-0.0732622502505017,10174210321.94826,1.5341374322263583e-10,-0.0119978783109098,-0.0031828947787419,0.9570408856463508,0.5160188412301463,-0.2752112762855787,0.2933892558250963
2025-02-05,20947,-0.0135115913554211,11281736377.316889,5.5803672320469167e-11,-0.0118211508573254,-0.077976320671309,1.69244017435213,0.7078066853226112,-0.2037566555265946,0.0749177429194652
2025-02-05,32196,-0.0024904558208584,8409089147.767626,3.0336473674194944e-10,-6.418152849252599e-05,-0.0140866611290595,1.258851699963339,-0.4240765198902645,-0.0971441438011947,1.049430393223641
2025-02-06,1,-0.0129715378019606,1938530081175.7185,4.549986191867856e-13,0.0003187570197441,0.0010355750930956,0.8459287170453806,0.0042689201362662,0.0124037188730065,-0.0109275529746976
2025-02-06,2,0.0192147034152313,7656588487.851322,5.0787814491367344e-11,-0.0004907031431688,-0.0164942000794272,1.1174696849739485,0.9642592963389814,-0.0504674241153522,-0.1478042839963369
2025-02-06,52,-0.0618460405719281,146217560193.89966,4.963649464003872e-12,0.0038901821201166,-0.0234024431589821,1.4524194381565123,-0.0652641641291348,-0.0689461746121923,0.0115079414563067
2025-02-06,74,-0.0300124505214004,39054978792.3327,1.6984139674148878e-11,-0.009894897638336,-0.0322745630513697,1.6833962993253644,0.33229829698358,-0.0533222162633622,0.0362095572457741
2025-02-06,512,-0.0425251763350327,10441509592.2419,1.1563829459992652e-10,-0.0072202557904737,-0.0272896502553638,1.2767724569361805,0.1606778205421908,-0.0233543806138019,0.4290531860725812
2025-02-06,1027,0.020395600263553,329271549008.0726,1.3073629710832957e-12,-0.0076092069410612,-0.0366111683156666,1.4427210442565406,-0.0600697700171421,0.0219839771544432,-0.0658778406910368
2025-02-06,1437,-0.0021479782714056,525646259.8912367,8.087664097607961e-10,-0.0173386479422933,-0.0740226822079662,1.0197212355547516,1.391182821919013,0.6750881013243278,0.5179577041423187
2025-02-06,1831,-0.0078028851327786,6553847945.398598,1.2870985870617135e-10,-0.0100009378670888,-0.0373437100295565,1.0220071281398762,0.7021177764074042,0.0071314302409136,-0.105651550190789
2025-02-06,1839,-0.0061350444303084,81677676284.88031,1.361046679115737e-11,-0.0069963694777314,0.0042793538751088,0.7829522266069919,0.0513826715385197,-0.0564409838509756,-0.0058664485936466
2025-02-06,1958,-0.0086885457201668,19333340760.363323,3.609718713257121e-11,-0.0042316755046063,0.0398210433233001,0.3956394088844037,-0.149279668810133,0.0084512328905892,0.021873415026498
2025-02-06,1975,-0.0433303211869939,12797363390.87079,6.885440682265791e-11,-0.0023125454188635,-0.032269783035915,1.630563961506197,0.3119057620399563,-0.0811541722448731,0.1044947772057888
2025-02-06,2010,-0.0173404148953587,26248579808.599033,4.3611923317861156e-11,-0.0101840063778176,-0.0388563380683522,1.7636999229952297,-0.442834605088868,-0.2161781794390002,0.222371050533766
2025-02-06,3635,-0.0476295787454959,2836829510.8167734,1.2928254051306603e-09,-0.0120193823975553,-0.0602740477254699,1.3725433608628854,1.011049540622058,0.3388210605795037,0.1805668559962945
2025-02-06,4642,-0.0490046145290909,9588614711.029814,1.2155936568174459e-10,-0.0051587699442842,-0.0417391565148699,1.3975611767104308,0.5464189032076617,-0.1083817520059138,0.4562149880279509
2025-02-06,5426,-0.0548105678080773,100838397213.04742,8.162895852795868e-12,0.0008437448185019,-0.0323319537546286,1.5723791493773929,-0.056173354470651,-0.0322875959318089,-0.0365404291689982
2025-02-06,5805,-0.0247028619039849,10919330784.020536,1.0425177816583916e-10,-0.0139908349578093,-0.0541817938786698,1.5197152574040251,0.7433793831696562,-0.1628823910799852,0.2556741754420253
2025-02-06,5994,0.0001711704576649,9293966846.998571,1.0464861303243364e-10,-0.011561983745241,-0.0602174173014539,1.2590400522212295,0.5300189513675043,-0.0952139090762774,0.1008916648106548
2025-02-06,11419,-0.0031828947787419,9455783049.524916,1.4067170965763414e-10,-0.0120643479039767,-0.0112487294509641,0.9570408856463508,0.5160188412301463,-0.2752112762855787,0.2933892558250963
2025-02-06,20947,-0.077976320671309,11130327357.528374,4.45070499681576e-11,-0.0101523167910218,-0.0599269639471194,1.69244017435213,0.7078066853226112,-0.2037566555265946,0.0749177429194652
2025-02-06,32196,-0.0140866611290595,8388172739.257165,2.7242483547367035e-10,0.0021918813333373,-0.0376887613655034,1.258851699963339,-0.4240765198902645,-0.0971441438011947,1.049430393223641
2025-02-07,1,0.0010355750930956,1913586528855.7715,4.212745914579758e-13,0.0005626998537854,-0.0010959313887856,0.8459287170453806,0.0042689201362662,0.0124037188730065,-0.0109275529746976
2025-02-07,2,-0.0164942000794272,7805493220.413345,4.4819550892083167e-11,0.0006574034808213,0.014997705635974,1.1174696849739485,0.9642592963389814,-0.0504674241153522,-0.1478042839963369
2025-02-07,52,-0.0234024431589821,137448542444.1517,6.0511648757069105e-12,0.0001064774758015,0.0289916581468124,1.4524194381565123,-0.0652641641291348,-0.0689461746121923,0.0115079414563067
2025-02-07,74,-0.0322745630513697,37903758022.34676,1.8239258878703248e-11,-0.010341634517202,-0.0056969920605296,1.6833962993253644,0.33229829698358,-0.0533222162633622,0.0362095572457741
2025-02-07,512,-0.0272896502553638,10006790898.855612,1.3567277795229515e-10,-0.0093892719656003,0.026383447815549,1.2767724569361805,0.1606778205421908,-0.0233543806138019,0.4290531860725812
